"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT2G43640",548.972775886385,-0.0728238399482376,0.17410205266668,-0.418282489108039,0.675740590961922,0.954674731945564
"AT3G07410",322.699972544507,0.0664857261026678,0.158939655581218,0.418307978959309,0.675721956669172,0.954674731945564
"AT3G20780",338.324719850097,-0.0673167748179962,0.161018512240494,-0.418068543059529,0.675897003522913,0.954773294252802
"ATCG00270",3.0161417817995,-0.616727078652224,1.47511912859836,-0.418086286521301,0.675884031027455,0.954773294252802
"AT1G80500",1378.48631302255,-0.0561190369346868,0.134305606561636,-0.417845824693347,0.676059844249117,0.954942113034358
"AT4G01925",156.795329732911,0.103160781880494,0.247077004667779,0.417524819920838,0.676294573827257,0.955212447478376
"AT3G55030",505.006308421855,0.0611943000081403,0.14662108498787,0.41736357368521,0.67641249441683,0.955317774414131
"AT3G50700",201.066252478131,0.106445930933478,0.255114797337601,0.417247184578691,0.676497615580929,0.955376767201058
"AT2G38465",25.8218811506786,0.188018719219289,0.450803188221192,0.417074954507721,0.676623583614415,0.955493434300556
"AT4G01220",298.07074637299,-0.071161203221517,0.170690938714047,-0.416900883887757,0.676750907008845,0.955612000298643
"AT1G07323",393.002854534657,0.0634135071488772,0.152804503840992,0.414997631318938,0.678143637122009,0.955637896732552
"AT1G10730",164.497436108848,-0.0983777869278856,0.237684816892306,-0.413900173406786,0.678947216889138,0.955637896732552
"AT1G11600",35.1740352315853,-0.205384871288264,0.496589077209461,-0.413591197862037,0.679173520617639,0.955637896732552
"AT1G18300",145.466292345046,-0.1378768091244,0.332400940846148,-0.414790670487951,0.678295149847904,0.955637896732552
"AT1G18830",182.701684956345,-0.796501345846351,1.92427317225071,-0.413923219079508,0.678930338649133,0.955637896732552
"AT1G19210",3.66558249800512,-0.497162953665836,1.19510879550354,-0.415998071084705,0.677411414695794,0.955637896732552
"AT1G19394",55.4134308019977,0.145946599064784,0.350789444794955,0.416051854553645,0.677372059169142,0.955637896732552
"AT1G22410",6436.0920644704,-0.0399906513659651,0.0963289367470143,-0.415146815862728,0.678034429565503,0.955637896732552
"AT1G27880",141.709803321665,-0.0935712283123054,0.224927374962638,-0.416006403524019,0.677405317457288,0.955637896732552
"AT1G33480",179.891664087445,-0.0843234313497689,0.202431624936276,-0.416552657601368,0.677005643733416,0.955637896732552
"AT1G52590",43.2352402590301,-0.159039629392438,0.383705901172926,-0.414483146874417,0.678520307005672,0.955637896732552
"AT1G54790",212.278327019057,0.084352706883056,0.202806907934147,0.415926201638289,0.677464005833802,0.955637896732552
"AT1G61620",1121.82167936464,0.0525140911430603,0.12658491708856,0.414852672426376,0.678249757852032,0.955637896732552
"AT1G62500",173.24297494131,-0.118351690246757,0.285600344722589,-0.414396174352362,0.678583990203745,0.955637896732552
"AT1G70730",1494.39408134753,-0.0438493320979364,0.105982588433411,-0.413740905426999,0.679063866319837,0.955637896732552
"AT1G75250",98.5934120400625,-0.205730747555572,0.495566527911676,-0.415142540846179,0.678037558911603,0.955637896732552
"AT1G80670",613.874870386251,0.0640557821936215,0.154675030321222,0.414131369882994,0.678777900005335,0.955637896732552
"AT2G01190",1318.12187980043,-0.0617527457173332,0.149294842828736,-0.41362946333098,0.679145492175372,0.955637896732552
"AT2G01735",299.844615150249,-0.0919489779441885,0.222072576740776,-0.414049223428068,0.678838058156675,0.955637896732552
"AT2G21250",2187.30191068975,-0.0546062848023642,0.131815462965489,-0.41426311886232,0.678681420808481,0.955637896732552
"AT2G27590",374.428577473894,0.0768662738724765,0.185620228950243,0.414105048286957,0.678797175825054,0.955637896732552
"AT2G35790",895.056825649501,0.0601387236380007,0.145159256912307,0.414294788477262,0.678658230073987,0.955637896732552
"AT2G37040",8257.74734219495,0.0527262150163681,0.127258988528814,0.414322128644215,0.678638209912588,0.955637896732552
"AT2G38020",1148.13628564828,-0.0549797226634056,0.132486948766689,-0.414982178812386,0.678154949206331,0.955637896732552
"AT2G42340",17.1758787507376,-0.223368971293637,0.539378118222308,-0.414123161002193,0.678783911506794,0.955637896732552
"AT2G47950",8.66303189719763,-0.313234859196201,0.755404657029519,-0.414658363939581,0.678392016179215,0.955637896732552
"AT3G07320",1778.81246754311,-0.0659148161326603,0.158920995946545,-0.41476468065196,0.678314177512003,0.955637896732552
"AT3G07940",504.69391247062,-0.0681181776953239,0.164138894260798,-0.415003269042935,0.678139510016162,0.955637896732552
"AT3G07970",35.3251784736055,0.247512578198604,0.597267595963855,0.41440818130971,0.678575198308295,0.955637896732552
"AT3G10200",41.3208071089227,0.159310123062903,0.385015021734732,0.413776382919066,0.679037881591115,0.955637896732552
"AT3G16300",36.7542136159449,-0.205144791421837,0.493243817887144,-0.415909503540448,0.677476225047772,0.955637896732552
"AT3G24535",101.739008039341,-0.0945218378391742,0.226935376398969,-0.416514336984631,0.677033678534029,0.955637896732552
"AT3G24770",92.6614908361497,-0.163806532631495,0.394281725818102,-0.415455553491884,0.677808445853318,0.955637896732552
"AT3G44753",10.5212798994132,-0.29470882652909,0.708561671096199,-0.415925442415129,0.677464561410825,0.955637896732552
"AT3G49725",311.308824714596,-0.0659228408861985,0.1592274299648,-0.414016861923676,0.67886175795521,0.955637896732552
"AT3G53690",3.32563493462735,-0.562876171790138,1.35768361975091,-0.414585669003953,0.678445240990214,0.955637896732552
"AT3G54380",492.001736538229,-0.0595593378356886,0.143568823758831,-0.414848685643182,0.678252676565111,0.955637896732552
"AT3G55646",4.51259133225021,-0.51250389703943,1.23329092147019,-0.41555799050923,0.677733472418152,0.955637896732552
"AT4G01026",49.2731615362312,-0.155928021023516,0.376111408605014,-0.414579343928566,0.678449872075637,0.955637896732552
"AT4G02400",1006.5769297248,0.0635197432637397,0.15330108898749,0.414346327761072,0.678620490011557,0.955637896732552
"AT4G08520",2474.67414160279,0.0467864141466188,0.113131350697421,0.413558344863688,0.679197584922496,0.955637896732552
"AT4G19020",610.987147188886,-0.0515847140453542,0.124547044426679,-0.414178548216954,0.678743350914232,0.955637896732552
"AT4G26795",3.15935700427815,0.479375108526748,1.15750646980566,0.414144647163169,0.678768176873039,0.955637896732552
"AT4G31600",337.925838472919,0.0963319936439179,0.231628170361743,0.415890664306818,0.677490011188576,0.955637896732552
"AT5G03905",276.270439263417,0.0648143008190437,0.156478673336746,0.414205331863735,0.678723737324645,0.955637896732552
"AT5G04080",554.861333517002,0.0824933727347328,0.198757383726394,0.415045575606347,0.678108539729529,0.955637896732552
"AT5G19110",743.730956584715,-0.111571786920479,0.269387982152244,-0.414167647825597,0.678751333302615,0.955637896732552
"AT5G24740",910.228602575424,-0.0622010584279447,0.149301481320876,-0.416613806357777,0.676960909127761,0.955637896732552
"AT5G26140",11.1375762159152,-0.277883885656391,0.671660338132026,-0.41372680487465,0.679074194073131,0.955637896732552
"AT5G46050",503.124919252646,-0.103449961617025,0.248269195383701,-0.416684645298596,0.676909086897151,0.955637896732552
"AT5G51020",220.997765513237,0.071168435784717,0.171903311623715,0.414002703685545,0.678872126775479,0.955637896732552
"AT5G57060",210.291423364447,0.0845578112366353,0.203441117939253,0.415637763364455,0.67767508904541,0.955637896732552
"AT5G58420",8103.80816146972,0.0583565968008906,0.140670389480753,0.414846344111921,0.678254390795998,0.955637896732552
"AT5G59190",10.6801246505181,0.293726581511857,0.706249271104496,0.415896473850516,0.677485759879525,0.955637896732552
"AT5G63760",640.250623832436,0.0595861330133709,0.143981464574332,0.413845859878781,0.678986995785947,0.955637896732552
"AT5G65430",7348.85749632715,-0.0632166082168017,0.152265445549145,-0.415173698726005,0.678014751223143,0.955637896732552
"AT1G03240",4.99618619445552,0.408736566781255,0.988721880904525,0.413398929138015,0.679314359077675,0.955651892315187
"AT1G07119",5.5213514807521,-0.413832503093771,1.00173877405596,-0.413114190856562,0.679522952831756,0.955651892315187
"AT1G07280",275.672693118885,-0.077903712138293,0.188453491478887,-0.413384286631913,0.679325085295541,0.955651892315187
"AT1G30130",1620.65006040914,-0.0851486116973499,0.206147181271796,-0.413047664159352,0.679571692539393,0.955651892315187
"AT2G41540",1016.97447813238,0.0730973278007356,0.176952567308657,0.413089953497157,0.679540709785619,0.955651892315187
"AT2G44770",1020.89042155301,-0.0541513846433011,0.131025511763345,-0.413288861951617,0.679394989257884,0.955651892315187
"AT4G23640",1384.54452805609,0.0454353474470309,0.110009745766108,0.413012021167936,0.679597806351012,0.955651892315187
"AT5G06680",447.306348883273,-0.0626969084675692,0.151764149030135,-0.413120680135858,0.679518198638042,0.955651892315187
"AT5G43420",220.706006196947,0.0751931417860031,0.182027021640488,0.413087799318681,0.679542288004421,0.955651892315187
"AT3G14390",1146.00535848053,-0.0736680761956625,0.178414011309414,-0.4129052177853,0.67967605807296,0.955700948625783
"AT3G18960",14.0159428267599,0.231534798302103,0.560852693625987,0.412826399754274,0.679733807957491,0.955721172627739
"AT1G06450",5.33190994770319,0.386085513373154,0.935811252959819,0.41256771827869,0.679923356792268,0.9558294045931
"AT2G19780",53.6096238951542,-0.141191101753357,0.342242965299991,-0.412546395598216,0.679938981887679,0.9558294045931
"AT2G28060",274.764289273617,0.0750869463095294,0.182009644901011,0.412543776734285,0.679940900980398,0.9558294045931
"AT2G48100",1263.81938458264,-0.0446768176994916,0.108344890209373,-0.412357404333099,0.680077479233113,0.955899450688141
"AT4G19710",1020.84714853273,-0.0494581310538353,0.119932256140456,-0.412383896088084,0.680058064787219,0.955899450688141
"AT1G06050",144.555633331486,-0.084255026982868,0.204356404167307,-0.412294526937792,0.680123559694095,0.955903253095565
"AT1G22680",2.81814665749432,0.527452365309282,1.27973733306876,0.412156738480443,0.680224543811579,0.955923255740312
"AT5G25480",147.544314837503,0.079768040367717,0.193514495900081,0.412207054550085,0.680187666880135,0.955923255740312
"AT1G19130",557.712339904348,-0.0596952936032945,0.144971892202078,-0.411771500644307,0.680506912133286,0.956038956165275
"AT1G32375",2.49575623651764,-0.572495831764362,1.39061707098942,-0.411684743203268,0.680570509038863,0.956038956165275
"AT1G43765",41.7134959530171,0.140148273944843,0.340638485244475,0.411428185644551,0.680758589964037,0.956038956165275
"AT1G77405",27.3743770642552,-0.18411082849239,0.447529821298975,-0.411393430627706,0.680784070201546,0.956038956165275
"AT3G04010",1237.09831777357,-0.0987082268959992,0.239722850969026,-0.411759773826289,0.680515508258408,0.956038956165275
"AT3G55970",35.6913799335521,0.207380056959121,0.503516244259616,0.411863687266055,0.680439337896255,0.956038956165275
"AT3G56340",5998.71534718802,0.0610885373502106,0.148488641808163,0.411402088444804,0.68077772278928,0.956038956165275
"AT4G23620",633.799300927055,-0.0626363248584196,0.152206587194499,-0.411521774536465,0.680689978164989,0.956038956165275
"AT4G25600",100.801414621952,-0.102474827886935,0.249083693178854,-0.411407212488024,0.680773966146905,0.956038956165275
"AT4G35295",17.14344049253,0.219577427401253,0.533578828129087,0.411518253396912,0.680692559531619,0.956038956165275
"AT5G66740",4.33328820162586,-0.425479036887964,1.03396329660524,-0.411503037182188,0.680703714664713,0.956038956165275
"AT1G21710",439.986536615675,-0.0610889457339306,0.148568996050875,-0.411182328465165,0.680938845129642,0.956195378422777
"AT5G40440",169.313969366583,0.0866126693341673,0.210728766926704,0.411014929747551,0.681061587315099,0.956306802245948
"AT2G24250",74.2515641469887,0.110691271333011,0.269427192020402,0.410839271652392,0.681190394625491,0.956351628251117
"AT3G27710",17.4884620824459,-0.227422246154672,0.553616473125426,-0.410793856748456,0.681223698170707,0.956351628251117
"AT5G14070",183.023863479008,-0.110915892118669,0.269964509838691,-0.410853605108847,0.681179883779597,0.956351628251117
"AT1G15772",7.1587489440318,0.364422049226373,0.888961779542486,0.409941189388284,0.681849089372612,0.956496108743339
"AT1G20970",4413.57939754225,-0.0677833288911464,0.165111906584063,-0.410529623777533,0.6814174771625,0.956496108743339
"AT1G23870",6846.78655443582,0.0982952413010438,0.239728811588652,0.410026815924435,0.681786276474097,0.956496108743339
"AT1G34480",6.85126222722671,0.375571404372629,0.919245605006225,0.408564808281119,0.682859061002959,0.956496108743339
"AT1G62350",48.543743552485,0.133556634607267,0.326832535068892,0.408639349748687,0.682804348820436,0.956496108743339
"AT1G66050",226.745234412044,-0.0821591606678441,0.200138325831167,-0.41051188135326,0.681430489573918,0.956496108743339
"AT1G69420",914.588937013027,-0.0593754045633395,0.145331291879755,-0.408552100482707,0.682868388479352,0.956496108743339
"AT1G75717",4.69286865274401,0.444545076197238,1.08566419958407,0.409468301863087,0.682196024295497,0.956496108743339
"AT2G30350",173.840824632176,-0.0768602268982079,0.187869616551996,-0.409114727058249,0.682455469091044,0.956496108743339
"AT2G34200",47.7025620699836,-0.171282006041547,0.418490472340511,-0.409285317975365,0.682330288839626,0.956496108743339
"AT2G39290",323.46486425026,-0.0677170708103225,0.165791649036777,-0.408446813839827,0.68294567034311,0.956496108743339
"AT2G40570",200.066432437151,0.0775218173599275,0.189438193863085,0.409219575942303,0.682378529553857,0.956496108743339
"AT3G18165",889.839087268059,0.0521422469606558,0.127107195030166,0.410222623103915,0.68164264685448,0.956496108743339
"AT3G22240",3809.34590315666,0.105788898740927,0.257914421404102,0.410170544807093,0.681680846503315,0.956496108743339
"AT3G25420",1.82328944715619,-0.778929439063937,1.90037527267096,-0.40988190609803,0.681892578997086,0.956496108743339
"AT3G26850",258.926281577905,0.0834886945881428,0.203505826374303,0.410252109610779,0.68162101874003,0.956496108743339
"AT3G26950",639.589019523676,-0.0541137743710024,0.132181936335715,-0.40938857359121,0.682254523729318,0.956496108743339
"AT3G27090",5307.23423276773,0.0368003630472439,0.0900620705783229,0.408611114656089,0.682825072707093,0.956496108743339
"AT3G51030",127.05656510133,-0.0994835752503333,0.243382585585671,-0.408753876169644,0.682720291602465,0.956496108743339
"AT4G01520",24.7984062128025,0.195663187366008,0.478768588547435,0.40868008479763,0.682774450684346,0.956496108743339
"AT4G02430",308.919601553406,-0.0730905694965602,0.178919316278736,-0.408511339170854,0.682898307456219,0.956496108743339
"AT4G10480",2937.11850637562,-0.0494767547065414,0.120801031960536,-0.40957228513333,0.682119730986985,0.956496108743339
"AT4G16900",223.69815721072,-0.0883186058892734,0.215585595092669,-0.409668400392475,0.682049213387141,0.956496108743339
"AT4G17520",5216.78837616473,-0.0535914196913114,0.130718907698081,-0.409974506634423,0.681824648640393,0.956496108743339
"AT4G18465",472.812777621394,0.053208215234145,0.129761711478252,0.410045572210742,0.681772517754535,0.956496108743339
"AT4G25835",289.147014975725,-0.100119663069812,0.244471644830475,-0.409534869122503,0.682147183021733,0.956496108743339
"AT5G02490",276.830087305134,0.129268088365176,0.316110586678868,0.408933119650617,0.682588742885555,0.956496108743339
"AT5G08139",370.652918735271,0.0745515625424838,0.182261623917286,0.409035983221112,0.682513254559896,0.956496108743339
"AT5G09995",154.919904868977,-0.0829320056492604,0.202949615908693,-0.408633469336406,0.682808664883526,0.956496108743339
"AT5G12170",845.303350982719,0.0745507057292499,0.181744144486051,0.410195915472654,0.68166223691193,0.956496108743339
"AT5G19200",223.677168091227,0.0857382523419518,0.209789618059898,0.408686822230986,0.682769505686105,0.956496108743339
"AT5G26820",286.658785302485,-0.0932660795400511,0.227765551650836,-0.409482816273409,0.682185374768244,0.956496108743339
"AT5G28030",2.4972805491983,-0.551750308842395,1.35001337588693,-0.40869988305109,0.68275991962154,0.956496108743339
"AT5G40840",353.668739033932,0.0674032627895486,0.1650399908171,0.408405638268884,0.682975894690316,0.956496108743339
"AT5G49820",640.943212818013,-0.0589226245743339,0.143605712481808,-0.410308361387769,0.681579759241943,0.956496108743339
"AT5G51340",750.91585101575,0.0505289488486475,0.123171584229829,0.410232190846586,0.681635628963892,0.956496108743339
"AT5G54830",773.472005111442,0.0635083426436079,0.15543110334274,0.408594813250254,0.682837037660269,0.956496108743339
"AT5G67510",1932.10057000477,0.0689831815734576,0.168654452956963,0.409020813645878,0.68252438683242,0.956496108743339
"AT2G04850",198.581425549498,-0.0827304913733445,0.202628430352026,-0.40828669120921,0.683063208956855,0.956496731578554
"AT3G12270",654.110534233169,0.0807871743327044,0.197876487201983,0.408270712074249,0.683074938922155,0.956496731578554
"AT5G14590",1628.2953830893,-0.0412219582356793,0.100977867684474,-0.408227656029398,0.683106545889593,0.956496731578554
"AT2G37960",74.2020124009973,0.132059881775157,0.32373930461504,0.407920446768706,0.683332080938562,0.956751740770269
"AT4G19600",654.593246488834,0.0515672202905335,0.126439989273336,0.407839486438551,0.683391521978573,0.9567741796178
"AT1G53430",861.378947453826,0.069239990251901,0.169798722458496,0.407776862212997,0.683437502004657,0.956777770879089
"AT1G78920",3283.63438454121,-0.0400825588036082,0.098350287689224,-0.407548973626439,0.683604832516989,0.956951235406809
"AT5G01620",759.884947506535,0.0588544190658941,0.144467769221622,0.407387885775463,0.683723122992952,0.9570560330614
"AT3G20420",13.3408128295915,0.239209890632691,0.587804978737586,0.40695451601386,0.684041394802245,0.957379922434388
"AT5G62960",156.741943951316,-0.0778272793011134,0.191215957733572,-0.4070124702121,0.683998829310228,0.957379922434388
"AT1G06550",1257.3504755901,-0.0608280590814959,0.149516671627183,-0.406831281217719,0.684131910127734,0.957385003517589
"AT3G53670",2545.64136458402,0.0427225036409586,0.104997753487733,0.406889692606136,0.684089006696825,0.957385003517589
"AT1G09330",1294.94624896093,-0.0471946114290765,0.116873329941018,-0.403809932111063,0.686352492270735,0.957390716163207
"AT1G10580",859.499844760221,0.0543696028524275,0.135004504179035,0.402724362294801,0.687151009635881,0.957390716163207
"AT1G15540",2.49380947864974,0.607792341643228,1.51197720594117,0.401985122034225,0.68769497574359,0.957390716163207
"AT1G16350",2552.85271893972,-0.0577232210646923,0.141983021454646,-0.406550166867176,0.684338404157427,0.957390716163207
"AT1G19660",791.153980130582,-0.0662701183918503,0.164638595836879,-0.402518729311258,0.687302307353843,0.957390716163207
"AT1G25380",677.969830909345,-0.0613758627419454,0.152521408394207,-0.402408182484871,0.687383649105046,0.957390716163207
"AT1G28690",34.8576379718457,-0.155495165111907,0.386421110504078,-0.402398215017463,0.687390983471322,0.957390716163207
"AT1G33600",72.3272284959287,0.165264641848776,0.40689881897954,0.406156602428197,0.684627538640241,0.957390716163207
"AT1G43690",1736.27725515844,-0.0434306958416032,0.107938682614085,-0.402364516499442,0.687415780085687,0.957390716163207
"AT1G49240",21291.1120766272,-0.0516850543975016,0.127840660343897,-0.404292767719335,0.685997443155487,0.957390716163207
"AT1G49840",257.73303462715,0.0963981477858984,0.237566807816163,0.405772795753919,0.684909549039535,0.957390716163207
"AT1G57765",588.279719498794,0.0676396839790337,0.166317306170052,0.406690593640778,0.684235249978847,0.957390716163207
"AT1G61150",1201.05490241516,0.04344430243058,0.107558363123554,0.403913755926861,0.68627614045324,0.957390716163207
"AT1G65032",127.015581384415,-0.104629148482488,0.260051435276135,-0.402340207703092,0.687433667604744,0.957390716163207
"AT1G71480",12.0395340791538,0.265468628390097,0.656405824482986,0.404427594162791,0.685898312035705,0.957390716163207
"AT1G72720",16.7725565822744,-0.242967239163617,0.601153344435019,-0.404168489475784,0.686088823499219,0.957390716163207
"AT1G74700",121.04224282922,-0.0998487652220599,0.246981017533339,-0.404277082584218,0.686008975999352,0.957390716163207
"AT1G77540",393.239979846732,-0.0687426869794073,0.169471970473989,-0.405628652261159,0.685015472990068,0.957390716163207
"AT1G79070",114.230484924017,-0.0936754387234439,0.230384292435509,-0.406605145399252,0.684298017529625,0.957390716163207
"AT2G06050",923.724973681422,-0.0486183100336346,0.120703554177468,-0.402791039294103,0.687101953669379,0.957390716163207
"AT2G08735",1.84512603399576,-0.769882319637855,1.89984249833552,-0.40523481305022,0.685304917594322,0.957390716163207
"AT2G08765",63.2162900883589,0.172375587276048,0.428815675388066,0.401980611179973,0.687698295528794,0.957390716163207
"AT2G12190",22.5150104298433,0.213670497625034,0.528857230587307,0.404023024111344,0.686195788316451,0.957390716163207
"AT2G18900",784.185922435638,0.0615582447854181,0.152450738004714,0.403791057958111,0.686366372627314,0.957390716163207
"AT2G21080",41.6466365591647,-0.161305866788398,0.399768660859304,-0.403498029189358,0.68658188427909,0.957390716163207
"AT2G21600",1257.6254866885,0.0469799706074316,0.116438401102402,0.403474885970951,0.686598906332841,0.957390716163207
"AT2G21770",19.042445563233,0.22514394271837,0.559892856131831,0.402119691745732,0.687595941276327,0.957390716163207
"AT2G30630",10.9828134747079,0.285489117837921,0.707870271984616,0.403307115917597,0.686722307529443,0.957390716163207
"AT2G35700",3.50482360756083,0.440296318856111,1.0861808520336,0.405361886127681,0.685211522613547,0.957390716163207
"AT2G44860",1330.51365568945,-0.0600234959544565,0.147816238944369,-0.4060683479915,0.684692381639011,0.957390716163207
"AT2G47020",311.327723836832,-0.058806416556491,0.145527875101579,-0.404090395159305,0.68614624768823,0.957390716163207
"AT3G07120",25.8318122328985,0.18963043473496,0.469379469752903,0.404002405207003,0.686210950491639,0.957390716163207
"AT3G10270",590.590509679192,0.0643633992255526,0.158982815130167,0.404845009020975,0.685591442109703,0.957390716163207
"AT3G13030",464.567359224613,0.0607304965984682,0.150421042177896,0.403736709433544,0.686406341999948,0.957390716163207
"AT3G17010",2.50455346672958,0.608608343175595,1.51261881280208,0.402354074949106,0.687423463432361,0.957390716163207
"AT3G18690",68.2510528067483,0.119190450639318,0.296280537363623,0.402289167219364,0.687471226085678,0.957390716163207
"AT3G26670",1023.17272515656,-0.05061446065483,0.125506236402316,-0.403282435245553,0.686740461798418,0.957390716163207
"AT3G27930",338.394968592813,0.0656282520371552,0.161619929094834,0.406065343579295,0.684694589105447,0.957390716163207
"AT3G29780",238.287440843128,0.129396859780673,0.32158373581934,0.402373768844347,0.687408971835044,0.957390716163207
"AT3G52790",205.518606437489,0.0951582311966522,0.234647746338937,0.405536523070632,0.685083177437178,0.957390716163207
"AT3G54920",1400.4160226831,0.0477641114520545,0.118729067216556,0.402295011422394,0.687466925550738,0.957390716163207
"AT3G56030",167.483425559768,0.109092976714336,0.271198850936839,0.402261942989365,0.687491259532578,0.957390716163207
"AT3G56060",238.463488743156,0.0726947167445423,0.179797900479655,0.40431349059478,0.685982206313329,0.957390716163207
"AT3G56700",2.49105918943758,0.606668078948272,1.50171515325333,0.403983456938542,0.686224884270924,0.957390716163207
"AT3G57110",4.6682864470781,-0.392474142838972,0.967221699174186,-0.405774749650536,0.684908113259738,0.957390716163207
"AT3G57300",1434.28587581339,-0.0511885777541147,0.126916732421728,-0.403324106895705,0.686709809644695,0.957390716163207
"AT3G57340",1100.52467849356,0.0518064452106246,0.12852022996234,0.403099537137502,0.68687500110138,0.957390716163207
"AT3G58470",403.909404625015,0.0759525688384696,0.186861234577782,0.406465091649889,0.684400901259899,0.957390716163207
"AT3G61960",768.760097007746,-0.0573764186707401,0.142378956074021,-0.402983841522975,0.686960111572668,0.957390716163207
"AT4G04360",34.547233074545,-0.176771332154672,0.435860273491318,-0.405568809331262,0.685059450430134,0.957390716163207
"AT4G18197",50.6532848914782,-0.129063874773586,0.31749185544228,-0.406510820864348,0.684367307854571,0.957390716163207
"AT4G20980",1900.85075306977,0.055547634506844,0.137678342624048,0.403459494413914,0.686610227055109,0.957390716163207
"AT4G21520",213.780097798898,0.0696789062549466,0.173336010495146,0.401987481169689,0.687693239528728,0.957390716163207
"AT4G22730",17.2952741031014,0.287608979032934,0.707524621371359,0.40650031157287,0.684375028091302,0.957390716163207
"AT4G22920",171.674078986445,-0.0895138578443268,0.222380045913982,-0.402526483329135,0.687296601985377,0.957390716163207
"AT4G23885",975.894954490087,0.0440238914739679,0.108513343795826,0.405700257074386,0.684962853366709,0.957390716163207
"AT4G26288",2.50304277298385,-0.552152879156407,1.35999965163906,-0.405994868080265,0.684746371154285,0.957390716163207
"AT4G28150",66.9929350328614,-0.170513102731284,0.423125441825506,-0.402984755526949,0.686959439178052,0.957390716163207
"AT4G28440",1082.85916936013,0.0525750381025285,0.129378852745491,0.406365004688611,0.684474428905946,0.957390716163207
"AT4G29590",204.115330934207,-0.076399254546082,0.189206980136231,-0.403786659937565,0.686369607017774,0.957390716163207
"AT4G32060",3512.16507050864,-0.0612596213160828,0.15186828465025,-0.403373366974958,0.686673576382322,0.957390716163207
"AT4G32535",19.1715198729187,-0.200275840021063,0.492990226518089,-0.406247080059942,0.684561064610826,0.957390716163207
"AT4G37660",335.638475667936,0.0785595944981281,0.193990657212127,0.404965866022217,0.685502601622863,0.957390716163207
"AT4G38100",299.613488737952,0.0659147474906733,0.163526682258829,0.40308252194797,0.686887517928458,0.957390716163207
"AT4G39925",23.3276905319422,-0.18015835273282,0.447976975564636,-0.40215984874166,0.687566389403506,0.957390716163207
"AT5G06845",51.0399503221963,0.138999194502292,0.343529328550217,0.404621040913464,0.685756089786602,0.957390716163207
"AT5G10330",739.799141537031,-0.0483952874916131,0.119357807836092,-0.405463943825711,0.685136516685466,0.957390716163207
"AT5G11010",387.990367851884,0.0810207143594112,0.201214060381177,0.402659308230881,0.687198872837077,0.957390716163207
"AT5G18850",216.080844982715,0.080066471804672,0.199003225978078,0.402337557148406,0.687435618014132,0.957390716163207
"AT5G19580",1.84165023698817,-0.777727018518513,1.9263426465199,-0.40373244081137,0.686409481297116,0.957390716163207
"AT5G21430",8.82577837390175,-1.30847263587552,3.23373115521441,-0.404632473471271,0.685747684906733,0.957390716163207
"AT5G21970",247.860765377652,-0.0785888111842537,0.193981101146876,-0.405136431949362,0.685377228117967,0.957390716163207
"AT5G27820",466.527099245895,-0.0700787636605982,0.1729415869561,-0.405216379090978,0.685318466412579,0.957390716163207
"AT5G41920",218.441873456701,-0.0770405743379704,0.191286449902692,-0.402749773322477,0.687132313940297,0.957390716163207
"AT5G44060",141.980223662083,0.0932868297530888,0.229778868322454,0.405985243265178,0.684753443126193,0.957390716163207
"AT5G51660",747.019963381168,0.0573438177252989,0.142028912313987,0.403747496133234,0.686398409099941,0.957390716163207
"AT5G54300",201.810423007948,0.116763266422697,0.288665226394941,0.404493703245524,0.685849707318627,0.957390716163207
"AT5G58260",5.19869440503996,-0.632248060590171,1.55595266572079,-0.406341448888024,0.684491734317764,0.957390716163207
"AT5G61260",239.79649507062,-0.0943504014985878,0.232677035312268,-0.405499414121222,0.685110448997162,0.957390716163207
"AT5G62630",487.836380814621,-0.106441867554218,0.263246108815108,-0.404343555288704,0.685960100969222,0.957390716163207
"AT5G67390",395.083657642953,-0.0769174548792784,0.190701953411864,-0.403338578882606,0.686699164696792,0.957390716163207
"ATMG01280",5.19272155519342,-0.436588880156982,1.07988729120423,-0.404291154931661,0.685998628990061,0.957390716163207
"AT1G08283",96.3994405239439,0.137030775460777,0.341075755797712,0.401760527189298,0.6878602747265,0.957425158668187
"AT2G17980",1935.69366421694,-0.0471072233900308,0.117256167037281,-0.401746232887293,0.687870795658061,0.957425158668187
"AT4G28760",841.525324533801,0.0525672958695018,0.130847404541638,0.401745040749156,0.687871673101588,0.957425158668187
"AT4G31430",996.096116938694,0.0470438826555141,0.117143231110863,0.401592838181082,0.687983701455187,0.957425158668187
"AT5G10810",380.764489374717,0.0626906548686609,0.156060790073493,0.401706635210154,0.687899940765034,0.957425158668187
"AT5G12180",4.30167227453602,-0.43215412386886,1.07604549154051,-0.401613247085093,0.687968679130274,0.957425158668187
"AT1G52340",412.138169343184,0.0735492380062241,0.183187202869338,0.40149768572363,0.688053741683621,0.957462168290941
"AT3G09725",4.33958707448269,0.477407773570942,1.18971804030299,0.40127808219951,0.688215398599514,0.957626654523051
"AT1G47720",339.392488585232,0.0793394848889221,0.198029648298874,0.400644477079411,0.688681894662539,0.957671100111878
"AT1G62820",671.950527337866,-0.0616617174554228,0.153799121948718,-0.400923728784246,0.688476279096911,0.957671100111878
"AT1G65295",253.851624196554,-0.0672400767270821,0.167775248134657,-0.400774711852102,0.688585998753469,0.957671100111878
