GeneID,trivial_name,aux_sens,intersection
AT5G04410,NAC_NAC2_colamp_a,FALSE,AT1G68765/AT1G72360/AT2G25820/AT3G61630/AT3G61630/AT4G08040/AT4G11140/AT4G18450/AT4G32800/AT4G37580/AT4G38130/AT5G19790/AT5G21120/AT5G25190/AT5G44030/AT5G53290
AT1G52880,NAC_NAM_col_v3a,TRUE,
AT1G52880,NAC_NAM_colamp_a,TRUE,
AT1G69490,NAC_NAP_col_v3a,FALSE,
AT1G69490,NAC_NAP_colamp_a,FALSE,
AT2G46770,NAC_NST1_col_v31,FALSE,AT1G28160/AT1G68765/AT2G05520/AT2G25820/AT2G33710/AT2G44940/AT2G47520/AT3G61630/AT4G17490/AT4G18450/AT4G18780/AT4G26200/AT4G32800/AT4G37770/AT5G13910/AT5G39610/AT5G44030/AT5G44030/AT5G59430/AT5G61890
AT2G46770,NAC_NST1_colamp_a,FALSE,AT1G05850/AT1G28160/AT1G68765/AT2G05520/AT2G25820/AT2G33710/AT2G44940/AT2G47520/AT3G08040/AT3G61630/AT4G17490/AT4G18450/AT4G18450/AT4G18780/AT4G26200/AT4G32800/AT4G32940/AT4G37770/AT5G13910/AT5G18560/AT5G39610/AT5G44030/AT5G44030/AT5G59430/AT5G61890
AT2G27300,NAC_NTL8_col,FALSE,AT2G19590/AT3G03450/AT3G04580/AT4G18450/AT5G44030/AT5G44030
AT4G01540,NAC_NTM1_col_a,FALSE,AT1G72360/AT3G04580/AT3G04580/AT3G52430/AT4G11140/AT4G18450/AT4G18450/AT4G18780/AT4G32940/AT4G38130/AT5G04950/AT5G18560/AT5G18560
AT4G01540,NAC_NTM1_colamp_a,FALSE,AT1G05010/AT1G05710/AT1G76800/AT3G08040/AT3G14230/AT3G20860/AT3G25190/AT3G61630/AT4G08040/AT4G08040/AT4G11140/AT4G11140/AT4G26200/AT5G13910/AT5G39610/AT5G52020/AT5G60120
AT4G01550,NAC_NTM2_col_b,FALSE,
AT1G79580,NAC_SMB_col_a,TRUE,AT1G05850/AT1G19220/AT1G28160/AT1G68765/AT2G05520/AT2G25820/AT2G44940/AT2G47520/AT3G04720/AT3G08040/AT3G49700/AT3G61630/AT4G05100/AT4G11140/AT4G17490/AT4G17490/AT4G18450/AT4G18450/AT4G18780/AT4G26200/AT4G32800/AT4G32940/AT4G37770/AT5G02840/AT5G10720/AT5G13910/AT5G39610/AT5G44030/AT5G44030/AT5G59430/AT5G61890
AT1G79580,NAC_SMB_colamp_a,TRUE,AT1G05850/AT1G05850/AT1G19220/AT1G28160/AT1G68765/AT2G05520/AT2G25820/AT2G33710/AT2G38120/AT2G44840/AT2G44940/AT2G47520/AT3G04720/AT3G08040/AT3G61630/AT4G11140/AT4G17490/AT4G17490/AT4G18450/AT4G18450/AT4G18780/AT4G26200/AT4G32800/AT4G32940/AT4G37770/AT5G02840/AT5G10720/AT5G13910/AT5G39610/AT5G44030/AT5G44030/AT5G44210/AT5G56080/AT5G61590/AT5G61890/AT5G67300
AT4G28500,NAC_SND2_col_a,TRUE,
AT4G28500,NAC_SND2_colamp_a,TRUE,AT1G05010/AT1G05850/AT1G21910/AT1G25560/AT1G44830/AT1G68765/AT2G02710/AT2G25820/AT2G33710/AT2G44940/AT2G44940/AT3G04580/AT3G04580/AT3G08040/AT3G50260/AT3G50480/AT3G55730/AT3G59900/AT3G61630/AT4G17490/AT4G18450/AT4G18450/AT4G19690/AT4G32800/AT4G37770/AT5G02840/AT5G07310/AT5G13910/AT5G21120/AT5G47220/AT5G53290/AT5G60120/AT5G61890
AT1G28470,NAC_SND3_col_b,FALSE,AT1G05010/AT1G05710/AT1G05850/AT1G13260/AT1G21140/AT1G25560/AT1G44830/AT1G68765/AT2G25820/AT2G31180/AT2G33710/AT2G33710/AT2G33710/AT2G44940/AT3G04580/AT3G04580/AT3G08040/AT3G50260/AT3G50480/AT3G51430/AT3G59900/AT3G61630/AT3G61630/AT4G17490/AT4G18450/AT4G18450/AT4G32800/AT4G37770/AT5G02840/AT5G02840/AT5G07310/AT5G10720/AT5G13910/AT5G21120/AT5G39610/AT5G44030/AT5G53290/AT5G55620/AT5G61890
AT1G28470,NAC_SND3_colamp_a,FALSE,AT1G05010/AT1G05850/AT1G13260/AT1G21140/AT1G25560/AT1G44830/AT1G68765/AT2G25820/AT2G31180/AT2G33710/AT2G33710/AT2G44940/AT3G04580/AT3G04580/AT3G08040/AT3G08040/AT3G50260/AT3G50480/AT3G51430/AT3G55730/AT3G59900/AT3G61630/AT3G61630/AT4G17490/AT4G18450/AT4G18450/AT4G18450/AT4G19690/AT4G26200/AT4G32800/AT4G37770/AT5G02840/AT5G02840/AT5G07310/AT5G10720/AT5G13910/AT5G21120/AT5G39610/AT5G44030/AT5G53290/AT5G59430/AT5G61890
AT2G18060,NAC_VND1_col_a,FALSE,AT1G28160/AT1G68765/AT2G25820/AT2G44940/AT3G08040/AT3G61630/AT4G17490/AT4G17490/AT4G17490/AT4G18780/AT4G37770/AT4G37770/AT5G39610/AT5G44030/AT5G61890
AT4G36160,NAC_VND2_col_a,FALSE,AT1G28160/AT1G68765/AT2G25820/AT2G33710/AT2G44940/AT3G08040/AT3G61630/AT3G61630/AT4G11140/AT4G17490/AT4G17490/AT4G18450/AT4G18450/AT4G18780/AT4G18780/AT4G26200/AT4G37770/AT5G02840/AT5G10720/AT5G39610/AT5G44030/AT5G44030/AT5G59430/AT5G61890
AT4G36160,NAC_VND2_colamp_a,FALSE,AT1G25560/AT1G25560/AT1G36060/AT2G25820/AT3G08040/AT3G51430/AT3G61630/AT4G18450/AT4G18780/AT5G47220/AT5G61890
AT5G66300,NAC_VND3_col,FALSE,AT2G25820/AT4G17490/AT4G18780/AT4G37770/AT5G39610/AT1G28160/AT2G25820/AT4G17490/AT4G18780
AT5G66300,NAC_VND3_colamp_a,FALSE,AT1G28160/AT2G25820/AT4G17490/AT4G18780
AT1G12260,NAC_VND4_col,FALSE,AT1G28160/AT1G68765/AT2G05520/AT2G25820/AT2G44940/AT2G47520/AT3G61630/AT3G61630/AT3G61630/AT4G17490/AT4G18450/AT4G18780/AT4G26200/AT4G32800/AT4G37770/AT5G13910/AT5G18560/AT5G21120/AT5G39610/AT5G44030/AT5G44030/AT5G61890/AT1G28160/AT1G68765/AT2G25820/AT2G44940/AT3G61630/AT3G61630/AT4G17490/AT4G18450/AT4G18780/AT4G37770/AT5G13910/AT5G39610/AT5G44030/AT5G47220/AT5G61890
AT1G12260,NAC_VND4_colamp_a,FALSE,AT1G28160/AT1G68765/AT2G25820/AT2G44940/AT3G61630/AT3G61630/AT4G17490/AT4G18450/AT4G18780/AT4G37770/AT5G13910/AT5G39610/AT5G44030/AT5G47220/AT5G61890
AT5G62380,NAC_VND6_col_v31,TRUE,AT1G05850/AT1G28160/AT1G68765/AT2G05520/AT2G25820/AT2G33710/AT2G38120/AT2G44940/AT2G47520/AT3G04580/AT3G08040/AT3G61630/AT3G61630/AT3G61630/AT4G17490/AT4G18450/AT4G18450/AT4G18780/AT4G26200/AT4G32940/AT4G32940/AT4G37770/AT5G10720/AT5G18560/AT5G39610/AT5G44030/AT5G44030/AT5G61890
AT5G62380,NAC_VND6_colamp_a,TRUE,AT2G25820/AT4G17490/AT4G18780/AT4G37770/AT5G39610/AT5G61890
AT4G38170,ND_FRS9_col_a,FALSE,AT1G12010/AT1G28360/AT1G77200/AT2G40940/AT2G44840/AT2G46370/AT2G47460/AT3G61630/AT4G26200/AT5G02840/AT5G10510/AT5G10720/AT5G10720/AT5G39610/AT5G57390
AT4G38170,ND_FRS9_colamp_a,FALSE,AT1G28370/AT1G28370/AT1G62300/AT2G02710/AT2G02710/AT2G05520/AT2G41230/AT3G25190/AT3G25730/AT3G25730/AT4G05100/AT4G37580/AT5G44790/AT5G44790
AT1G24250,Orphan_AT1G24250_col_a,FALSE,
AT3G21890,Orphan_BBX31_col_a,TRUE,AT1G02500/AT1G02500/AT1G05010/AT1G05710/AT1G12010/AT1G19220/AT1G21140/AT1G21140/AT1G21140/AT1G22810/AT1G28160/AT1G28360/AT1G72360/AT1G72360/AT1G74840/AT1G76800/AT2G26070/AT2G31180/AT2G40940/AT2G41230/AT2G44840/AT2G44940/AT3G03450/AT3G03450/AT3G04070/AT3G04580/AT3G08040/AT3G14230/AT3G14230/AT3G16770/AT3G20860/AT3G23150/AT3G25190/AT3G25190/AT3G25190/AT3G50060/AT3G61630/AT4G08040/AT4G11140/AT4G11140/AT4G11140/AT4G16750/AT4G23750/AT4G26200/AT4G32800/AT4G37580/AT5G07310/AT5G07310/AT5G10510/AT5G13910/AT5G13910/AT5G25190/AT5G37260/AT5G39610/AT5G40770/AT5G44210/AT5G52020/AT5G52020/AT5G55620/AT5G57390/AT5G59430/AT5G60120/AT5G65510
AT1G13260,RAV_RAV1_col,TRUE,AT1G05010/AT1G13260/AT1G19220/AT1G19220/AT1G25560/AT1G44830/AT1G62380/AT2G28160/AT2G31730/AT2G33710/AT2G47460/AT3G03450/AT3G04580/AT3G16770/AT3G23150/AT3G49700/AT3G62680/AT4G11280/AT4G18450/AT4G20380/AT4G32940/AT4G32940/AT4G37580/AT4G37770/AT4G37770/AT5G04950/AT5G13910/AT5G19790/AT5G19790/AT5G40770/AT5G44030/AT2G28160/AT3G04580/AT3G16770/AT5G19790/AT5G44030
AT1G13260,RAV_RAV1_colamp_a,TRUE,AT2G28160/AT3G04580/AT3G16770/AT5G19790/AT5G44030
AT1G49480,REM_REM19_col_a,FALSE,AT1G05010/AT1G05010/AT1G18570/AT1G18570/AT1G19220/AT1G21140/AT1G21910/AT1G21910/AT1G22810/AT1G28370/AT1G28370/AT1G36060/AT1G36060/AT1G36060/AT1G62300/AT1G62380/AT1G66350/AT1G68765/AT1G70560/AT1G70560/AT1G73500/AT1G74840/AT2G02710/AT2G19590/AT2G25820/AT2G26070/AT2G28160/AT2G28160/AT2G33710/AT2G41230/AT2G44840/AT2G44940/AT2G44940/AT2G46370/AT3G03450/AT3G04580/AT3G06490/AT3G20860/AT3G20860/AT3G25190/AT3G25190/AT3G25730/AT3G25730/AT3G49700/AT3G50060/AT3G55730/AT3G55730/AT4G05100/AT4G05100/AT4G08040/AT4G08040/AT4G11140/AT4G11140/AT4G11280/AT4G20380/AT4G32940/AT4G32940/AT4G37580/AT4G37770/AT4G37770/AT5G04950/AT5G07310/AT5G07310/AT5G07580/AT5G10720/AT5G18560/AT5G21120/AT5G40770/AT5G44210/AT5G44790/AT5G44790/AT5G44790/AT5G44790/AT5G52020/AT5G53290/AT5G53290/AT5G55620/AT5G61890/AT5G61890/AT5G65510/AT5G67300
AT1G49480,REM_REM19_colamp_a,FALSE,AT1G05010/AT1G05010/AT1G18570/AT1G19220/AT1G19220/AT1G21140/AT1G21910/AT1G21910/AT1G22810/AT1G22810/AT1G28370/AT1G28370/AT1G36060/AT1G36060/AT1G62300/AT1G62380/AT1G66350/AT1G66350/AT1G70560/AT1G70560/AT1G73500/AT1G74660/AT1G74840/AT1G74840/AT2G02710/AT2G02710/AT2G19590/AT2G25820/AT2G26070/AT2G28160/AT2G28160/AT2G31180/AT2G31180/AT2G33710/AT2G41230/AT2G44840/AT2G44940/AT2G44940/AT2G46370/AT3G04070/AT3G04580/AT3G04720/AT3G06490/AT3G06490/AT3G16770/AT3G20860/AT3G25190/AT3G25190/AT3G25730/AT3G25730/AT3G49700/AT3G50060/AT3G50060/AT3G50260/AT3G55730/AT3G59060/AT4G05100/AT4G08040/AT4G08040/AT4G11140/AT4G11140/AT4G11280/AT4G17490/AT4G19690/AT4G19690/AT4G20380/AT4G20380/AT4G24670/AT4G32800/AT4G32800/AT4G32940/AT4G32940/AT4G36900/AT4G37580/AT4G37770/AT4G37770/AT5G07580/AT5G07580/AT5G07580/AT5G10720/AT5G18560/AT5G25190/AT5G44210/AT5G44790/AT5G44790/AT5G44790/AT5G44790/AT5G47230/AT5G52020/AT5G53290/AT5G53290/AT5G56080/AT5G57390/AT5G61890/AT5G61890/AT5G64900/AT5G65510
AT4G24020,RWPRK_NLP7_col_a,FALSE,
AT1G74480,RWPRK_RKD2_col_a,FALSE,
AT1G74480,RWPRK_RKD2_colamp_a,FALSE,AT1G28160/AT2G05520/AT3G50060/AT3G50060/AT3G62680/AT4G11140/AT4G11280/AT4G37580/AT5G10520/AT5G65510/AT5G67300
AT3G09735,S1Falike_AT3G09735_col_a,FALSE,AT1G70560/AT2G41230/AT2G47520/AT3G04580/AT3G04720/AT3G14230/AT3G24500/AT3G24500/AT3G50480/AT4G05100/AT4G32940/AT5G18560/AT5G40770
AT2G47070,SBP_SPL1_col_a,FALSE,AT1G18570/AT1G25560/AT1G36060/AT1G77640/AT2G28160/AT2G31180/AT3G08040/AT3G51430/AT3G61630/AT4G18450/AT4G32800/AT4G32800/AT5G47220/AT5G53290/AT5G61890/AT5G61890
AT2G47070,SBP_SPL1_colamp_a,FALSE,AT1G12010/AT1G18570/AT1G25560/AT1G36060/AT1G77640/AT2G28160/AT2G31180/AT2G41230/AT2G47460/AT3G08040/AT3G51430/AT3G61630/AT4G18450/AT4G24670/AT4G32800/AT4G32800/AT5G07310/AT5G21120/AT5G47220/AT5G53290/AT5G61890/AT5G61890
AT5G50670,SBP_SPL13_col_a,TRUE,AT1G25560/AT1G77640/AT3G08040/AT4G18450/AT5G47220/AT5G61890
AT1G20980,SBP_SPL14_col_a,FALSE,AT1G36060/AT1G77640/AT2G31180/AT3G08040/AT3G25730/AT3G51430/AT5G47220/AT5G61890
AT3G57920,SBP_SPL15_colamp_a,FALSE,AT1G12010/AT1G18570/AT1G25560/AT1G25560/AT1G25560/AT1G36060/AT1G36060/AT1G48420/AT1G62300/AT1G74840/AT1G76800/AT1G77200/AT1G77640/AT2G28160/AT2G31180/AT2G41230/AT2G46830/AT2G47520/AT2G47520/AT3G08040/AT3G20860/AT3G50480/AT3G51430/AT3G61630/AT4G17490/AT4G18450/AT4G18450/AT4G20380/AT4G23750/AT4G23750/AT4G23750/AT4G24670/AT4G24670/AT4G32800/AT4G32800/AT4G37580/AT5G07310/AT5G10720/AT5G21120/AT5G37260/AT5G44790/AT5G44790/AT5G47220/AT5G53290/AT5G61890/AT5G61890/AT5G67300
AT3G15270,SBP_SPL5_col_a,FALSE,AT1G36060/AT1G48420/AT1G77640/AT2G31180/AT2G47520/AT5G47220/AT5G61890/AT5G61890/AT5G67300
AT3G15270,SBP_SPL5_colamp_a,FALSE,AT1G12010/AT1G12010/AT1G18570/AT1G21910/AT1G25560/AT1G25560/AT1G36060/AT1G48420/AT1G73500/AT1G77640/AT2G28160/AT2G31180/AT2G38120/AT2G44840/AT2G44940/AT2G47520/AT3G08040/AT3G14230/AT3G20860/AT3G50480/AT3G51430/AT3G61630/AT4G17490/AT4G18450/AT4G23750/AT4G23750/AT4G24670/AT4G32800/AT5G04950/AT5G10720/AT5G21120/AT5G37260/AT5G39610/AT5G47220/AT5G52020/AT5G53290/AT5G61890/AT5G61890/AT5G64900/AT5G67300
AT2G42200,SBP_SPL9_col_a,FALSE,AT1G05710/AT1G05850/AT1G12010/AT1G18570/AT1G18570/AT1G25560/AT1G25560/AT1G25560/AT1G36060/AT1G36060/AT1G48420/AT1G48420/AT1G74840/AT1G74840/AT1G76800/AT1G77200/AT1G77640/AT2G19590/AT2G28160/AT2G31180/AT2G41230/AT2G44940/AT2G46830/AT2G47460/AT2G47520/AT2G47520/AT3G08040/AT3G15010/AT3G51430/AT3G51430/AT4G17490/AT4G18450/AT4G18450/AT4G20380/AT4G23750/AT4G23750/AT4G32800/AT4G32800/AT5G10720/AT5G47220/AT5G52020/AT5G53290/AT5G61890/AT5G61890/AT5G61890/AT5G67300
AT2G42200,SBP_SPL9_colamp_a,FALSE,AT1G05710/AT1G12010/AT1G18570/AT1G25560/AT1G25560/AT1G25560/AT1G36060/AT1G36060/AT1G48420/AT1G62300/AT1G74840/AT1G76800/AT1G77640/AT2G28160/AT2G31180/AT2G41230/AT2G44940/AT2G46830/AT2G47460/AT2G47520/AT2G47520/AT3G08040/AT3G20860/AT3G51430/AT3G51430/AT3G52430/AT4G16750/AT4G17490/AT4G18450/AT4G18450/AT4G20380/AT4G23750/AT4G23750/AT4G23750/AT4G24670/AT4G24670/AT4G32800/AT5G07310/AT5G10720/AT5G21120/AT5G37260/AT5G44790/AT5G47220/AT5G47230/AT5G53290/AT5G61890/AT5G61890
AT1G19790,SRS_SRS7_colamp_a,FALSE,AT1G28360/AT1G28360/AT1G77200/AT2G26070/AT2G26070/AT2G38120/AT2G40940/AT3G06490/AT3G51430/AT3G61630/AT4G32800/AT4G36900/AT4G37770/AT4G38130/AT5G18560/AT5G19790/AT5G25190/AT5G44790/AT5G56080/AT5G61890/AT5G65510
AT1G69690,TCP_At1g69690_col_a,TRUE,AT1G05850/AT1G13260/AT1G19220/AT1G74840/AT2G40940/AT2G46830/AT4G16750/AT5G56080/AT5G59430
AT1G72010,TCP_At1g72010_col,TRUE,AT1G05850/AT1G13260/AT1G19220/AT1G62300/AT2G40940/AT2G46830/AT3G61630/AT4G16750/AT5G56080/AT5G59430/AT5G61590/AT1G05850/AT1G13260/AT1G19220/AT1G62300/AT2G40940/AT2G46830/AT3G61630/AT4G16750/AT4G38130/AT5G25190/AT5G47220/AT5G56080/AT5G59430/AT5G61590
AT1G72010,TCP_At1g72010_colamp_a,TRUE,AT1G05850/AT1G13260/AT1G19220/AT1G62300/AT2G40940/AT2G46830/AT3G61630/AT4G16750/AT4G38130/AT5G25190/AT5G47220/AT5G56080/AT5G59430/AT5G61590
AT2G45680,TCP_At2g45680_col_b,FALSE,
AT5G08330,TCP_At5g08330_col_a,TRUE,AT1G05850/AT1G13260/AT1G19220/AT1G62300/AT2G40940/AT2G46830/AT3G61630/AT4G16750/AT4G32940/AT5G47220/AT5G56080/AT5G59430/AT5G61590
AT3G27010,TCP_TCP20_col_a,FALSE,AT1G05850/AT1G13260/AT1G19220/AT1G62300/AT2G46830/AT2G46830/AT3G61630/AT4G16750/AT5G56080/AT5G59430
AT1G30210,TCP_TCP24_col,TRUE,AT1G05010/AT1G05850/AT3G15010/AT3G15010/AT3G16770/AT3G51430/AT3G59060/AT4G11280/AT4G27440/AT5G59430
AT1G53230,TCP_TCP3_col,FALSE,AT1G05010/AT1G05850/AT4G27440/AT5G59430
AT5G23280,TCP_TCP7_col_a,TRUE,
AT1G76880,Trihelix_AT1G76880_col_a,TRUE,
AT2G33550,Trihelix_AT2G33550_colamp_a,FALSE,AT1G02500/AT1G05710/AT1G10480/AT1G25560/AT1G25560/AT1G28160/AT2G19590/AT2G25820/AT2G26070/AT2G40940/AT2G46830/AT3G25730/AT3G52430/AT3G59060/AT4G11280/AT4G18450/AT4G24670/AT4G37580/AT4G37770/AT5G04950/AT5G18560/AT5G25190/AT5G44790
AT3G10030,Trihelix_AT3G10030_col_a,FALSE,AT5G59430/AT5G59430/AT5G61590/AT5G61590
AT3G10030,Trihelix_AT3G10030_colamp_a,FALSE,AT5G59430/AT5G59430/AT5G59430/AT5G61590
AT3G14180,Trihelix_At3g14180_col,FALSE,AT1G22810/AT3G23150/AT3G24500/AT5G61590
AT3G25990,Trihelix_AT3G25990_colamp_a,FALSE,
AT5G05550,Trihelix_AT5G05550_col_a,FALSE,AT1G77200/AT3G23150/AT3G24500/AT3G24500/AT3G62680
AT5G05550,Trihelix_AT5G05550_colamp_a,FALSE,AT2G47460/AT2G47520/AT5G60120/AT5G61590
AT5G47660,Trihelix_AT5G47660_colamp_a,FALSE,AT1G02500/AT1G05010/AT1G18570/AT1G19220/AT1G19220/AT1G19220/AT1G28360/AT1G28360/AT1G28370/AT1G68765/AT1G70560/AT1G72360/AT1G72360/AT2G31730/AT2G33710/AT2G38120/AT2G40940/AT2G41230/AT2G44940/AT3G15010/AT3G25190/AT3G25190/AT3G25190/AT3G25190/AT3G50060/AT3G50060/AT3G55730/AT4G08040/AT4G11140/AT4G20380/AT4G37580/AT4G37580/AT5G07580/AT5G10510/AT5G39610/AT5G39610/AT5G44790/AT5G44790/AT5G44790/AT5G52020/AT5G53290/AT5G53290/AT5G56080/AT5G59430/AT5G60120/AT5G64900/AT5G65510/AT5G65510/AT5G65510
AT1G13450,Trihelix_GT1_col_a,FALSE,
AT1G76890,Trihelix_GT2_col_a,TRUE,AT1G05710/AT1G18570/AT1G19220/AT1G19220/AT1G21140/AT1G25560/AT1G28360/AT1G28370/AT1G68765/AT1G68765/AT1G70560/AT1G72360/AT1G72360/AT1G77200/AT2G28160/AT2G33710/AT2G33710/AT2G38120/AT2G47520/AT2G47520/AT3G03450/AT3G06490/AT3G23150/AT3G25190/AT3G25190/AT3G50060/AT3G61630/AT4G08040/AT4G11140/AT4G11140/AT4G16750/AT4G23750/AT4G23750/AT4G37580/AT4G37580/AT4G37770/AT5G10510/AT5G39610/AT5G44790/AT5G44790/AT5G44790/AT5G44790/AT5G53290/AT5G53290/AT5G56080/AT5G60120/AT5G65510/AT5G65510
AT1G76890,Trihelix_GT2_colamp_a,TRUE,AT1G05010/AT1G05710/AT1G18570/AT1G19220/AT1G19220/AT1G25560/AT1G28160/AT1G28360/AT1G68765/AT1G72360/AT2G28160/AT2G33710/AT2G38120/AT2G40940/AT2G44940/AT2G47520/AT2G47520/AT3G03450/AT3G23150/AT3G25190/AT3G25190/AT3G25190/AT3G50060/AT4G08040/AT4G11140/AT4G23750/AT4G27440/AT4G37580/AT4G37770/AT5G39610/AT5G44790/AT5G44790/AT5G44790/AT5G53290/AT5G60120/AT5G65510
AT5G01380,Trihelix_GT3a_col_a,TRUE,
AT1G33240,Trihelix_GTL1_col_a,TRUE,AT1G18570/AT1G19220/AT1G19220/AT1G25560/AT1G28160/AT1G28370/AT1G48420/AT1G62300/AT1G62300/AT1G68765/AT1G68765/AT1G70560/AT1G72360/AT1G72360/AT1G76800/AT1G77200/AT1G77640/AT2G25820/AT2G28160/AT2G33710/AT2G38120/AT2G38120/AT2G47520/AT3G04580/AT3G04720/AT3G25190/AT3G25190/AT3G25190/AT3G50060/AT3G61630/AT4G08040/AT4G08040/AT4G11140/AT4G11280/AT4G20380/AT4G23750/AT4G23750/AT4G24670/AT4G26200/AT4G37580/AT5G10510/AT5G10510/AT5G21120/AT5G39610/AT5G44030/AT5G44790/AT5G53290/AT5G59430/AT5G60120/AT5G64900/AT5G65510/AT5G65510
AT1G33240,Trihelix_GTL1_colamp_a,TRUE,AT1G02500/AT1G05010/AT1G05710/AT1G18570/AT1G19220/AT1G25560/AT1G28160/AT1G28160/AT1G28360/AT1G28360/AT1G28370/AT1G28370/AT1G62300/AT1G68765/AT1G72360/AT1G77200/AT1G77640/AT1G77640/AT2G28160/AT2G31730/AT2G33710/AT2G38120/AT2G38120/AT2G40940/AT2G41230/AT2G41230/AT2G41230/AT2G44940/AT2G47520/AT3G03450/AT3G04580/AT3G04720/AT3G14230/AT3G15010/AT3G23150/AT3G25190/AT3G25190/AT3G49700/AT3G50060/AT3G55730/AT4G08040/AT4G08040/AT4G11140/AT4G18450/AT4G20380/AT4G23750/AT4G23750/AT4G24670/AT4G27440/AT4G37580/AT4G37770/AT5G04950/AT5G10510/AT5G10520/AT5G21120/AT5G39610/AT5G39610/AT5G39610/AT5G44030/AT5G44790/AT5G44790/AT5G44790/AT5G52020/AT5G52020/AT5G53290/AT5G56080/AT5G60120/AT5G65510/AT5G65510
AT1G30650,WRKY_WRKY14_col_a,TRUE,AT1G22810/AT1G62300/AT1G74840/AT2G28160/AT2G28160/AT3G04720/AT3G06490/AT3G50480/AT4G18780/AT4G19690/AT4G23750/AT5G18560/AT5G61590
AT1G30650,WRKY_WRKY14_colamp_a,TRUE,AT1G12010/AT1G22810/AT1G36060/AT1G48420/AT1G74660/AT1G74840/AT2G28160/AT2G28160/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G59900/AT4G18780/AT4G19690/AT4G19690/AT4G23750/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G61590/AT5G61890/AT5G64900
AT2G23320,WRKY_WRKY15_col_b,TRUE,AT1G02500/AT1G05010/AT1G10480/AT1G12010/AT1G18570/AT1G22810/AT1G22810/AT1G22810/AT1G25560/AT1G36060/AT1G62300/AT1G66350/AT1G68765/AT1G74660/AT1G74840/AT1G77200/AT2G05520/AT2G19590/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G33710/AT2G46370/AT2G46830/AT2G47460/AT2G47460/AT3G04720/AT3G04720/AT3G06490/AT3G08040/AT3G50260/AT3G50480/AT3G50480/AT3G51430/AT3G59900/AT4G18450/AT4G18780/AT4G19690/AT4G23750/AT4G23750/AT4G32800/AT4G36900/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44030/AT5G44790/AT5G47220/AT5G61590/AT5G61890
AT2G23320,WRKY_WRKY15_colamp_a,TRUE,AT1G10480/AT1G22810/AT1G48420/AT1G74840/AT2G28160/AT2G28160/AT3G04720/AT3G06490/AT3G08040/AT4G18450/AT4G18780/AT4G19690/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44790/AT5G61590/AT5G64900
AT4G31800,WRKY_WRKY18_col_a,TRUE,AT1G12010/AT1G22810/AT1G22810/AT1G62300/AT1G68765/AT1G74660/AT2G19590/AT2G25820/AT2G28160/AT2G31730/AT2G44840/AT2G46370/AT2G47460/AT3G04720/AT3G04720/AT3G15010/AT3G20860/AT3G50060/AT3G59900/AT3G61630/AT4G17490/AT4G18780/AT4G19690/AT4G23750/AT4G23750/AT4G26200/AT4G38130/AT5G10520/AT5G10720/AT5G13910/AT5G18560/AT5G39610/AT5G40770/AT5G47220/AT5G47230/AT5G47230/AT5G61590
AT4G31800,WRKY_WRKY18_colamp_a,TRUE,AT1G18570/AT1G36060/AT1G48420/AT1G62300/AT1G74660/AT2G28160/AT2G31730/AT2G44840/AT2G46370/AT2G47460/AT3G04720/AT4G17490/AT4G19690/AT4G23750/AT4G26200/AT5G10720/AT5G13910/AT5G18560/AT5G39610/AT5G47220/AT5G47230/AT5G61590
AT4G26640,WRKY_WRKY20_col_a,TRUE,AT1G22810/AT1G22810/AT2G33710/AT3G04720/AT4G18780/AT4G23750/AT5G13910
AT2G30590,WRKY_WRKY21_col,FALSE,
AT4G01250,WRKY_WRKY22_col,TRUE,AT1G02500/AT1G05710/AT1G10480/AT1G12010/AT1G13260/AT1G22810/AT1G22810/AT1G25560/AT1G36060/AT1G62300/AT1G66350/AT1G68765/AT1G74660/AT1G74840/AT2G05520/AT2G19590/AT2G28160/AT2G28160/AT2G33710/AT2G33710/AT2G41230/AT2G44840/AT2G46370/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G50260/AT3G50480/AT3G50480/AT3G59900/AT4G18450/AT4G18780/AT4G19690/AT4G19690/AT4G23750/AT4G23750/AT4G32800/AT4G36900/AT4G38130/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G40770/AT5G44790/AT5G47220/AT5G61590/AT5G61890/AT5G64900/AT1G02500/AT1G10480/AT1G12010/AT1G22810/AT1G25560/AT1G36060/AT1G48420/AT1G66350/AT1G74840/AT2G05520/AT2G28160/AT2G28160/AT2G31730/AT2G33710/AT2G47460/AT3G04720/AT3G06490/AT3G08040/AT3G50480/AT3G59900/AT4G18450/AT4G18780/AT4G19690/AT4G23750/AT4G32800/AT4G36900/AT5G10720/AT5G13910/AT5G18560/AT5G40770/AT5G44790/AT5G47220/AT5G61590/AT5G61890/AT5G64900
