gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT1G29860,0.22,SRR653565,light-grown seedling,TPM
AT1G29860,0.21,SRR345561,light-grown seedling,TPM
AT1G29860,0.21,SRR934391,leaf,TPM
AT1G29860,0.2,SRR493101,leaf,TPM
AT1G29860,0.19,SRR1105823,leaf,TPM
AT1G29860,0.19,SRR1159821,leaf,TPM
AT1G29860,0.19,SRR653555,light-grown seedling,TPM
AT1G29860,0.19,SRR653557,light-grown seedling,TPM
AT1G29860,0.18,SRR1261509,root apical meristem,TPM
AT1G29860,0.17,SRR493238,dark-grown seedling,TPM
AT1G29860,0.17,SRR504180,light-grown seedling,TPM
AT1G29860,0.15,SRR504181,light-grown seedling,TPM
AT1G29860,0.14,SRR1105822,leaf,TPM
AT1G29860,0.14,SRR314813,leaf,TPM
AT1G29860,0.14,SRR653577,light-grown seedling,TPM
AT1G29860,0.13,SRR493036,leaf,TPM
AT1G29860,0.13,SRR653570,light-grown seedling,TPM
AT1G29860,0.12,SRR653575,light-grown seedling,TPM
AT1G29860,0.11,SRR653564,light-grown seedling,TPM
AT1G29860,0.09,SRR1260032,root apical meristem,TPM
AT1G29860,0.08,SRR653562,light-grown seedling,TPM
AT1G29860,0.08,SRR797194,light-grown seedling,TPM
AT1G29860,0.07,SRR446040,leaf,TPM
AT1G29860,0.07,SRR527165,light-grown seedling,TPM
AT1G29860,0.06,SRR1260033,root apical meristem,TPM
AT1G29860,0.06,SRR924656,leaf,TPM
AT1G29860,0.05,SRR833246,light-grown seedling,TPM
AT1G29860,0.04,SRR446033,leaf,TPM
AT1G29860,0.04,SRR446484,leaf,TPM
AT1G29860,0.04,SRR477075,dark-grown seedling,TPM
AT1G29860,0.03,SRR394082,light-grown seedling,TPM
AT1G29860,0.03,SRR527164,light-grown seedling,TPM
AT1G29860,0.0,SRR070570,light-grown seedling,TPM
AT1G29860,0.0,SRR070571,light-grown seedling,TPM
AT1G29860,0.0,SRR1001910,light-grown seedling,TPM
AT1G29860,0.0,SRR1159827,leaf,TPM
AT1G29860,0.0,SRR1159837,leaf,TPM
AT1G29860,0.0,SRR1207194,carpel,TPM
AT1G29860,0.0,SRR1207195,carpel,TPM
AT1G29860,0.0,SRR314815,stage 12 inflorescence,TPM
AT1G29860,0.0,SRR345562,light-grown seedling,TPM
AT1G29860,0.0,SRR446027,leaf,TPM
AT1G29860,0.0,SRR446028,leaf,TPM
AT1G29860,0.0,SRR446034,leaf,TPM
AT1G29860,0.0,SRR446039,leaf,TPM
AT1G29860,0.0,SRR477076,dark-grown seedling,TPM
AT1G29860,0.0,SRR493098,leaf,TPM
AT1G29860,0.0,SRR653561,light-grown seedling,TPM
AT1G29860,0.0,SRR653566,light-grown seedling,TPM
AT1G29860,0.0,SRR653567,light-grown seedling,TPM
AT1G29860,0.0,SRR653568,light-grown seedling,TPM
AT1G29860,0.0,SRR653578,light-grown seedling,TPM
AT1G29860,0.0,SRR797230,light-grown seedling,TPM
AT1G29860,0.0,SRR800753,stage 12 inflorescence,TPM
AT1G29860,0.0,SRR800754,stage 12 inflorescence,TPM
AT1G29860,0.0,SRR847501,pollen,TPM
AT1G29860,0.0,SRR847502,pollen,TPM
AT1G29860,0.0,SRR949956,shoot apical meristem,TPM
AT1G29860,0.0,SRR949988,shoot apical meristem,TPM
