gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT3G12720,0.0,SRR345562,light-grown seedling,TPM
AT3G12720,0.0,SRR346552,light-grown seedling,TPM
AT3G12720,0.0,SRR401413,receptacle,TPM
AT3G12720,0.0,SRR401414,receptacle,TPM
AT3G12720,0.0,SRR401415,receptacle,TPM
AT3G12720,0.0,SRR401416,receptacle,TPM
AT3G12720,0.0,SRR401417,receptacle,TPM
AT3G12720,0.0,SRR401418,receptacle,TPM
AT3G12720,0.0,SRR401419,receptacle,TPM
AT3G12720,0.0,SRR401420,receptacle,TPM
AT3G12720,0.0,SRR401421,receptacle,TPM
AT3G12720,0.0,SRR446027,leaf,TPM
AT3G12720,0.0,SRR446028,leaf,TPM
AT3G12720,0.0,SRR446033,leaf,TPM
AT3G12720,0.0,SRR446034,leaf,TPM
AT3G12720,0.0,SRR446039,leaf,TPM
AT3G12720,0.0,SRR446040,leaf,TPM
AT3G12720,0.0,SRR446484,leaf,TPM
AT3G12720,0.0,SRR446485,leaf,TPM
AT3G12720,0.0,SRR446486,leaf,TPM
AT3G12720,0.0,SRR493097,leaf,TPM
AT3G12720,0.0,SRR493098,leaf,TPM
AT3G12720,0.0,SRR493101,leaf,TPM
AT3G12720,0.0,SRR527164,light-grown seedling,TPM
AT3G12720,0.0,SRR527165,light-grown seedling,TPM
AT3G12720,0.0,SRR548277,aerial,TPM
AT3G12720,0.0,SRR764885,leaf,TPM
AT3G12720,0.0,SRR800753,stage 12 inflorescence,TPM
AT3G12720,0.0,SRR800754,stage 12 inflorescence,TPM
AT3G12720,0.0,SRR847501,pollen,TPM
AT3G12720,0.0,SRR847502,pollen,TPM
AT3G12720,0.0,SRR847506,aerial,TPM
AT3G12720,0.0,SRR924656,leaf,TPM
AT3G12720,0.0,SRR934391,leaf,TPM
AT3G12720,0.0,SRR942022,leaf,TPM
AT3G12720,0.0,SRR949956,shoot apical meristem,TPM
AT3G12720,0.0,SRR949965,shoot apical meristem,TPM
AT3G12720,0.0,SRR949988,shoot apical meristem,TPM
