gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT2G23320,33.82,SRR653570,light-grown seedling,TPM
AT2G23320,32.57,SRR833246,light-grown seedling,TPM
AT2G23320,31.43,SRR653561,light-grown seedling,TPM
AT2G23320,30.84,SRR653556,light-grown seedling,TPM
AT2G23320,30.42,SRR653557,light-grown seedling,TPM
AT2G23320,30.4,SRR653555,light-grown seedling,TPM
AT2G23320,30.08,SRR653568,light-grown seedling,TPM
AT2G23320,29.0,SRR797194,light-grown seedling,TPM
AT2G23320,27.05,SRR314814,root,TPM
AT2G23320,26.03,SRR653569,light-grown seedling,TPM
AT2G23320,25.27,SRR653567,light-grown seedling,TPM
AT2G23320,24.94,SRR949988,shoot apical meristem,TPM
AT2G23320,24.51,SRR653565,light-grown seedling,TPM
AT2G23320,24.36,SRR653562,light-grown seedling,TPM
AT2G23320,23.63,SRR653566,light-grown seedling,TPM
AT2G23320,23.62,SRR653563,light-grown seedling,TPM
AT2G23320,23.27,SRR934391,leaf,TPM
AT2G23320,23.2,SRR653564,light-grown seedling,TPM
AT2G23320,22.44,SRR446040,leaf,TPM
AT2G23320,22.13,SRR345562,light-grown seedling,TPM
AT2G23320,21.19,SRR548277,aerial,TPM
AT2G23320,20.42,SRR924656,leaf,TPM
AT2G23320,20.23,SRR504181,light-grown seedling,TPM
AT2G23320,19.93,SRR446033,leaf,TPM
AT2G23320,19.71,SRR949989,shoot apical meristem,TPM
AT2G23320,19.22,SRR1260032,root apical meristem,TPM
AT2G23320,18.44,SRR504180,light-grown seedling,TPM
AT2G23320,16.76,SRR1260033,root apical meristem,TPM
AT2G23320,16.74,SRR345561,light-grown seedling,TPM
AT2G23320,15.33,SRR847501,pollen,TPM
AT2G23320,15.25,SRR847502,pollen,TPM
AT2G23320,14.36,SRR847504,aerial,TPM
AT2G23320,14.24,SRR847503,aerial,TPM
AT2G23320,13.92,SRR504179,light-grown seedling,TPM
AT2G23320,13.89,SRR314815,stage 12 inflorescence,TPM
AT2G23320,13.88,SRR800754,stage 12 inflorescence,TPM
AT2G23320,13.21,SRR800753,stage 12 inflorescence,TPM
AT2G23320,12.51,SRR949965,shoot apical meristem,TPM
AT2G23320,12.4,SRR314813,leaf,TPM
AT2G23320,11.99,SRR1105822,leaf,TPM
AT2G23320,11.6,SRR949956,shoot apical meristem,TPM
AT2G23320,11.31,SRR1105823,leaf,TPM
AT2G23320,8.37,SRR070571,light-grown seedling,TPM
AT2G23320,6.75,SRR070570,light-grown seedling,TPM
AT2G23320,0.68,SRR527165,light-grown seedling,TPM
AT2G23320,0.48,SRR527164,light-grown seedling,TPM
