gene_id,expressionLevel,SRAaccession,experiment_tissue,unit
AT1G05010,242.36,SRR653574,light-grown seedling,TPM
AT1G05010,238.9,SRR1001909,light-grown seedling,TPM
AT1G05010,238.21,SRR446486,leaf,TPM
AT1G05010,237.52,SRR653571,light-grown seedling,TPM
AT1G05010,232.39,SRR653577,light-grown seedling,TPM
AT1G05010,232.21,SRR653568,light-grown seedling,TPM
AT1G05010,232.19,SRR1001910,light-grown seedling,TPM
AT1G05010,232.13,SRR653569,light-grown seedling,TPM
AT1G05010,231.18,SRR446034,leaf,TPM
AT1G05010,223.44,SRR653567,light-grown seedling,TPM
AT1G05010,222.84,SRR653572,light-grown seedling,TPM
AT1G05010,221.75,SRR653575,light-grown seedling,TPM
AT1G05010,216.78,SRR934391,leaf,TPM
AT1G05010,214.23,SRR653556,light-grown seedling,TPM
AT1G05010,212.2,SRR797194,light-grown seedling,TPM
AT1G05010,212.03,SRR653570,light-grown seedling,TPM
AT1G05010,205.59,SRR653555,light-grown seedling,TPM
AT1G05010,203.8,SRR653557,light-grown seedling,TPM
AT1G05010,200.97,SRR493237,dark-grown seedling,TPM
AT1G05010,198.31,SRR493036,leaf,TPM
AT1G05010,184.8,SRR653563,light-grown seedling,TPM
AT1G05010,183.03,SRR653561,light-grown seedling,TPM
AT1G05010,182.17,SRR493098,leaf,TPM
AT1G05010,179.88,SRR493101,leaf,TPM
AT1G05010,178.79,SRR653562,light-grown seedling,TPM
AT1G05010,165.81,SRR446040,leaf,TPM
AT1G05010,161.97,SRR653565,light-grown seedling,TPM
AT1G05010,159.54,SRR345562,light-grown seedling,TPM
AT1G05010,157.15,SRR1105822,leaf,TPM
AT1G05010,156.99,SRR653564,light-grown seedling,TPM
AT1G05010,156.92,SRR1049784,dark-grown seedling,TPM
AT1G05010,154.87,SRR314813,leaf,TPM
AT1G05010,154.69,SRR653566,light-grown seedling,TPM
AT1G05010,153.96,SRR446484,leaf,TPM
AT1G05010,153.6,SRR949956,shoot apical meristem,TPM
AT1G05010,153.21,SRR504179,light-grown seedling,TPM
AT1G05010,152.67,SRR446487,leaf,TPM
AT1G05010,152.0,SRR1105823,leaf,TPM
AT1G05010,147.03,SRR949989,shoot apical meristem,TPM
AT1G05010,141.88,SRR446485,leaf,TPM
AT1G05010,140.98,SRR949988,shoot apical meristem,TPM
AT1G05010,122.48,SRR764885,leaf,TPM
AT1G05010,112.72,SRR504181,light-grown seedling,TPM
AT1G05010,111.73,SRR493238,dark-grown seedling,TPM
AT1G05010,103.09,SRR949965,shoot apical meristem,TPM
AT1G05010,94.23,SRR345561,light-grown seedling,TPM
AT1G05010,91.13,SRR504180,light-grown seedling,TPM
AT1G05010,86.23,SRR548277,aerial,TPM
AT1G05010,76.44,ERR274309,root,TPM
AT1G05010,69.52,SRR1524940,root,TPM
AT1G05010,67.92,SRR1524935,root,TPM
AT1G05010,65.16,SRR1524938,root,TPM
AT1G05010,62.78,SRR1019221,light-grown seedling,TPM
AT1G05010,53.54,SRR314814,root,TPM
AT1G05010,50.24,SRR070570,light-grown seedling,TPM
AT1G05010,48.11,SRR070571,light-grown seedling,TPM
AT1G05010,36.74,SRR314815,stage 12 inflorescence,TPM
AT1G05010,32.84,SRR1046909,root,TPM
AT1G05010,32.84,SRR800754,stage 12 inflorescence,TPM
AT1G05010,30.53,SRR800753,stage 12 inflorescence,TPM
AT1G05010,25.75,SRR1046910,root,TPM
AT1G05010,22.9,SRR1260033,root apical meristem,TPM
AT1G05010,22.25,SRR1261509,root apical meristem,TPM
AT1G05010,21.0,SRR1260032,root apical meristem,TPM
AT1G05010,9.9,SRR527165,light-grown seedling,TPM
AT1G05010,8.85,SRR1207195,carpel,TPM
AT1G05010,8.64,SRR527164,light-grown seedling,TPM
AT1G05010,7.83,SRR1207194,carpel,TPM
AT1G05010,0.16,SRR847502,pollen,TPM
AT1G05010,0.07,SRR847501,pollen,TPM
